contentcode,id,verbName,timestamp,result,projectId,userId,contentId,topicId,stepID,hintID,amount,detail,extra,createdAt,updatedAt
pnc3b15,205322,tryStep,56:30.9,1,4,1153,381,44,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 3, ""response"": [""\\left(\\frac{5}{7}x+5\\right)\\left(\\frac{5}{7}x+5\\right)^2""]}",56:31.0,56:31.0
pnc3b15,205350,tryStep,57:41.7,0,4,1153,381,44,1,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 0, ""response"": [""\\frac{25}{49}x+\\frac{50}{49}+25""]}",57:41.8,57:41.8
pnc3b15,205356,tryStep,57:52.0,0,4,1153,381,44,1,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 1, ""response"": [""\\frac{25}{49}x^2+\\frac{50}{49}x+25""]}",57:52.1,57:52.1
pnc3b15,205371,tryStep,58:28.8,0,4,1153,381,44,1,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 2, ""response"": [""\\frac{25}{49}x^2+\\frac{50}{49}x+25""]}",58:28.8,58:28.8
pnc3b15,205376,tryStep,58:40.2,1,4,1153,381,44,1,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 3, ""response"": [""\\frac{25}{49}x^2+\\frac{50}{7}x+25""]}",58:40.3,58:40.3
pnc3b15,205413,tryStep,05:09.9,0,4,1153,381,44,2,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 0, ""response"": [""\\frac{125}{343}x^3+\\frac{375}{49}x^2+\\frac{375}{7}x+125""]}",05:10.0,05:10.0
pnc3b15,205418,tryStep,05:26.1,0,4,1153,381,44,2,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 1, ""response"": [""\\frac{125}{343}x^3+\\frac{375}{49}x^2+\\frac{375}{7}x+125""]}",05:26.2,05:26.2
pnc3b15,205420,tryStep,05:27.4,0,4,1153,381,44,2,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 2, ""response"": [""\\frac{125}{343}x^3+\\frac{375}{49}x^2+\\frac{375}{7}x+125""]}",05:27.4,05:27.4
pnc3b16,161176,tryStep,04:37.1,0,4,1093,382,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{3}{4}x+\\frac{2}{3}y""]}",04:37.0,04:37.0
pnc3b16,161234,tryStep,05:35.7,1,4,1093,382,44,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 1, ""response"": [""\\left(\\frac{3}{4}x+\\frac{2}{3}y\\right)\\cdot\\left(\\frac{3}{4}x+\\frac{2}{3y}\\right)^2""]}",05:35.6,05:35.6
pnc3b16,161364,tryStep,07:44.8,0,4,1093,382,44,1,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 0, ""response"": [""\\left(\\frac{9}{16}x^2+xy+y^2\\right)""]}",07:44.7,07:44.7
pnc3b16,161396,tryStep,08:15.4,1,4,1093,382,44,1,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 1, ""response"": [""\\left(\\frac{9}{16}x^2+xy+\\frac{4}{9}y^2\\right)""]}",08:15.3,08:15.3
pnc3b16,161578,tryStep,12:11.5,0,4,1093,382,44,2,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 0, ""response"": [""\\left(\\frac{27}{64}x^3+\\frac{9}{5}x^2y+xy^2+\\frac{8}{27}y^2\\right)""]}",12:11.4,12:11.4
pnc3b16,161701,tryStep,14:25.1,0,4,1093,382,44,2,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 1, ""response"": [""\\left(\\frac{27}{64}x^3+\\frac{9}{16}x^2y+xy^2+\\frac{8}{27}y^2\\right)""]}",14:25.0,14:25.0
pnc3b16,161720,tryStep,15:02.1,0,4,1093,382,44,2,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 2, ""response"": [""\\left(\\frac{27}{64}x^3+\\frac{9}{8}x^2y+xy^2+\\frac{8}{27}y^2\\right)""]}",15:02.0,15:02.0
pnc3b16,161727,tryStep,15:17.4,1,4,1093,382,44,2,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 3, ""response"": [""\\left(\\frac{27}{64}x^3+\\frac{9}{8}x^2y+xy^2+\\frac{8}{27}y^3\\right)""]}",15:17.3,15:17.3
pnc3b16,192295,tryStep,35:04.2,0,4,1129,382,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""\\frac{3}{4}x""]}",34:42.1,34:42.1
pnc3b16,192296,tryStep,36:15.8,0,4,1129,382,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 1, ""response"": [""\\frac{81}{64}x""]}",35:54.1,35:54.1
pnc3b16,192298,tryStep,36:24.2,0,4,1129,382,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 2, ""response"": [""\\frac{81}{64}x""]}",36:02.1,36:02.1
pnc3b16,192300,tryStep,36:25.9,0,4,1129,382,44,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 3, ""response"": [""\\frac{81}{64}x""]}",36:03.8,36:03.8
pnc3b16,192302,tryStep,37:12.8,1,4,1129,382,44,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 4, ""response"": [""((3/4)x+(2/3)y)((3/4)x+(2/3)y)^2""]}",36:50.7,36:50.7
pnsd01,158770,tryStep,02:56.7,0,4,1111,347,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""4x^2-10x""]}",02:56.1,02:56.1
pnsd01,158773,tryStep,03:23.6,1,4,1111,347,44,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 1, ""response"": [""4x^2""]}",03:22.7,03:22.7
pnsd01,158774,tryStep,03:52.9,0,4,1111,347,44,1,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 0, ""response"": [""25""]}",03:52.0,03:52.0
pnsd01,158776,tryStep,04:17.6,1,4,1111,347,44,1,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 1, ""response"": [""-25""]}",04:17.0,04:17.0
pnsd01,159215,tryStep,49:23.9,1,4,1376,347,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""4x^2""]}",49:24.2,49:24.2
pnsd01,159216,tryStep,49:37.5,0,4,1376,347,44,1,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""25""]}",49:38.1,49:38.1
pnsd01,159218,tryStep,49:41.0,1,4,1376,347,44,1,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 1, ""response"": [""-25""]}",49:41.2,49:41.2
pnsd01,162381,tryStep,12:33.1,1,4,1321,347,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""4x^2""]}",12:32.5,12:32.5
pnsd01,162383,tryStep,12:41.7,1,4,1321,347,44,1,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""-25""]}",12:41.2,12:41.2
pnsd01,170301,tryStep,31:32.4,1,4,1669,347,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""4x^2""]}",31:31.9,31:31.9
pnsd01,170303,tryStep,31:42.5,1,4,1669,347,44,1,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""-25""]}",31:42.1,31:42.1
pnsd01,172858,tryStep,41:16.4,0,4,1235,347,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""4x-25""]}",41:16.9,41:16.9
pnsd01,172859,tryStep,41:24.1,0,4,1235,347,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 1, ""response"": [""2x-5""]}",41:24.2,41:24.2
pnsd01,172860,tryStep,41:28.6,0,4,1235,347,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 2, ""response"": [""4x-5""]}",41:28.6,41:28.6
pnsd01,172863,tryStep,41:32.9,0,4,1235,347,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 3, ""response"": [""4x-5""]}",41:33.0,41:33.0
pnsd01,172865,tryStep,42:03.8,0,4,1235,347,44,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 4, ""response"": [""4x^2-25""]}",42:04.0,42:04.0
pnsd01,172867,tryStep,42:14.7,1,4,1235,347,44,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 5, ""response"": [""4x^2""]}",42:14.8,42:14.8
pnsd01,172868,tryStep,42:19.4,0,4,1235,347,44,1,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 0, ""response"": [""25""]}",42:19.8,42:19.8
pnsd01,172869,tryStep,42:24.4,0,4,1235,347,44,1,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 1, ""response"": [""5""]}",42:24.5,42:24.5
pnsd01,172871,tryStep,42:33.5,0,4,1235,347,44,1,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 2, ""response"": [""10""]}",42:33.6,42:33.6
pnsd01,172878,tryStep,42:45.1,0,4,1235,347,44,1,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 3, ""response"": [""-5""]}",42:45.2,42:45.2
pnsd01,172881,tryStep,42:53.5,1,4,1235,347,44,1,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 4, ""response"": [""-25""]}",42:53.7,42:53.7
pnsd01,174783,tryStep,44:47.6,1,4,1461,347,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""4x^2""]}",44:47.0,44:47.0
pnsd01,174784,tryStep,46:39.2,0,4,1461,347,44,1,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""25""]}",46:38.6,46:38.6
pnsd01,174786,tryStep,46:46.2,1,4,1461,347,44,1,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 1, ""response"": [""-25""]}",46:45.2,46:45.2
pnsd01,175341,tryStep,13:44.9,0,4,1462,347,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""4x^2-5^2""]}",13:46.4,13:46.4
pnsd01,175343,tryStep,14:14.7,0,4,1462,347,44,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 1, ""response"": [""\\left(4x^2-5^2\\right)""]}",14:15.7,14:15.7
pnsd01,175349,tryStep,15:23.8,0,4,1462,347,44,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 2, ""response"": [""\\left(4x^2\\right)-\\left(5^2\\right)""]}",15:25.2,15:25.2
pnsd01,175351,tryStep,15:32.2,1,4,1462,347,44,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 3, ""response"": [""\\left(4x^2\\right)""]}",15:33.2,15:33.2
pnsd01,175352,tryStep,15:47.9,0,4,1462,347,44,1,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 0, ""response"": [""5^2""]}",15:49.0,15:49.0
pnsd01,175354,tryStep,15:57.6,0,4,1462,347,44,1,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 1, ""response"": [""25""]}",15:58.6,15:58.6
pnsd01,175360,tryStep,16:10.4,1,4,1462,347,44,1,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 2, ""response"": [""-25""]}",16:11.4,16:11.4
pnsd01,187662,tryStep,27:25.6,0,4,1523,347,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""4x2^2""]}",27:26.0,27:26.0
pnsd01,187664,tryStep,27:39.9,1,4,1523,347,44,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 1, ""response"": [""4x^2""]}",27:40.2,27:40.2
pnsd01,187665,tryStep,27:50.3,1,4,1523,347,44,1,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 0, ""response"": [""-25""]}",27:50.6,27:50.6
pnsd01,204082,tryStep,43:08.0,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""4x^2-25""]}",43:08.7,43:08.7
pnsd01,204084,tryStep,43:22.4,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 1, ""response"": [""4\\left(x\\right)^2-25""]}",43:22.6,43:22.6
pnsd01,204085,tryStep,43:23.2,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 2, ""response"": [""4\\left(x\\right)^2-25""]}",43:23.3,43:23.3
pnsd01,204086,tryStep,43:23.4,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 3, ""response"": [""4\\left(x\\right)^2-25""]}",43:23.5,43:23.5
pnsd01,204087,tryStep,43:23.5,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 4, ""response"": [""4\\left(x\\right)^2-25""]}",43:23.7,43:23.7
pnsd01,204088,tryStep,43:23.7,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 5, ""response"": [""4\\left(x\\right)^2-25""]}",43:23.8,43:23.8
pnsd01,204090,tryStep,43:32.4,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 6, ""response"": [""2\\left(x\\right)^2-25""]}",43:32.6,43:32.6
pnsd01,204091,tryStep,43:37.1,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 7, ""response"": [""2x2-25""]}",43:37.2,43:37.2
pnsd01,204092,tryStep,43:48.7,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 8, ""response"": [""\\left(2x^2-25\\right)""]}",43:48.9,43:48.9
pnsd01,204093,tryStep,54:51.7,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 9, ""response"": [""\\left(2x^2-5^2\\right)""]}",54:52.7,54:52.7
pnsd01,204094,tryStep,55:07.0,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 10, ""response"": [""\\left(2x\\right)^2-5^2""]}",55:07.2,55:07.2
pnsd01,204095,tryStep,55:07.6,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 11, ""response"": [""\\left(2x\\right)^2-5^2""]}",55:07.8,55:07.8
pnsd01,204096,tryStep,55:07.8,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 12, ""response"": [""\\left(2x\\right)^2-5^2""]}",55:07.9,55:07.9
pnsd01,204097,tryStep,55:07.9,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 13, ""response"": [""\\left(2x\\right)^2-5^2""]}",55:08.1,55:08.1
pnsd01,204098,tryStep,55:08.1,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 14, ""response"": [""\\left(2x\\right)^2-5^2""]}",55:08.2,55:08.2
pnsd01,204099,tryStep,55:08.2,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 15, ""response"": [""\\left(2x\\right)^2-5^2""]}",55:08.3,55:08.3
pnsd01,204104,tryStep,56:12.4,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 16, ""response"": [""4x^2-5^2""]}",56:13.1,56:13.1
pnsd01,204105,tryStep,56:13.3,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 17, ""response"": [""4x^2-5^2""]}",56:13.4,56:13.4
pnsd01,204106,tryStep,56:13.4,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 18, ""response"": [""4x^2-5^2""]}",56:13.6,56:13.6
pnsd01,204107,tryStep,56:13.6,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 19, ""response"": [""4x^2-5^2""]}",56:13.8,56:13.8
pnsd01,204108,tryStep,56:21.6,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 20, ""response"": [""4x^2-25""]}",56:21.8,56:21.8
pnsd01,204109,tryStep,56:22.2,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 21, ""response"": [""4x^2-25""]}",56:22.4,56:22.4
pnsd01,204110,tryStep,56:22.4,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 22, ""response"": [""4x^2-25""]}",56:22.5,56:22.5
pnsd01,204111,tryStep,56:22.5,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 23, ""response"": [""4x^2-25""]}",56:22.7,56:22.7
pnsd01,204112,tryStep,56:22.6,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 24, ""response"": [""4x^2-25""]}",56:22.8,56:22.8
pnsd01,204113,tryStep,56:48.8,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 25, ""response"": [""\\left(4x^2-25\\right)""]}",56:49.0,56:49.0
pnsd01,204114,tryStep,56:49.5,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 26, ""response"": [""\\left(4x^2-25\\right)""]}",56:49.6,56:49.6
pnsd01,204115,tryStep,56:50.5,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 27, ""response"": [""\\left(4x^2-25\\right)""]}",56:50.6,56:50.6
pnsd01,204116,tryStep,56:50.8,0,4,1600,347,44,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 28, ""response"": [""\\left(4x^2-25\\right)""]}",56:50.9,56:50.9
pnsd01,209922,tryStep,13:55.3,0,4,1302,347,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""4x""]}",13:55.3,13:55.3
pnsd01,209937,tryStep,14:01.7,1,4,1302,347,44,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 1, ""response"": [""4x^2""]}",14:01.8,14:01.8
pnsd01,209949,tryStep,14:07.6,1,4,1302,347,44,1,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 0, ""response"": [""-25""]}",14:07.7,14:07.7
pnsd01,210099,tryStep,15:17.3,0,4,1302,347,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""x""]}",15:17.4,15:17.4
pnsd01,210102,tryStep,15:21.9,0,4,1302,347,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 1, ""response"": [""1""]}",15:21.9,15:21.9
pnsd01,210124,tryStep,15:32.4,0,4,1302,347,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 2, ""response"": [""2x""]}",15:32.5,15:32.5
pnsd01,210151,tryStep,15:46.9,0,4,1302,347,44,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 3, ""response"": [""2x^2""]}",15:47.0,15:47.0
pnsd01,210212,tryStep,16:15.7,0,4,1302,347,44,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 4, ""response"": [""x^2""]}",16:15.8,16:15.8
pnsd01,210250,tryStep,16:26.2,1,4,1302,347,44,0,NULL,NULL,NULL,"{""hints"": 4, ""attempts"": 5, ""response"": [""4x^2""]}",16:26.3,16:26.3
pnsd01,210264,tryStep,16:32.9,0,4,1302,347,44,1,NULL,NULL,NULL,"{""hints"": 4, ""attempts"": 0, ""response"": [""25""]}",16:33.0,16:33.0
pnsd01,210282,tryStep,16:37.6,1,4,1302,347,44,1,NULL,NULL,NULL,"{""hints"": 4, ""attempts"": 1, ""response"": [""-25""]}",16:37.7,16:37.7
pnsd02,156361,tryStep,14:44.8,0,4,1084,348,44,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 0, ""response"": [""\\left(8x^2-8\\right)""]}",14:45.0,14:45.0
pnsd02,156365,tryStep,15:53.7,0,4,1084,348,44,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 1, ""response"": [""\\left(8x+4\\right)^2""]}",15:54.4,15:54.4
pnsd02,159992,tryStep,37:40.2,0,4,1399,348,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""64x^2-16""]}",37:41.3,37:41.3
pnsd02,159993,tryStep,37:56.3,0,4,1399,348,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 1, ""response"": [""64x^2-16""]}",37:57.0,37:57.0
pnsd02,159994,tryStep,38:01.0,1,4,1399,348,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 2, ""response"": [""64x^2""]}",38:01.7,38:01.7
pnsd02,159995,tryStep,38:09.2,0,4,1399,348,44,1,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""16""]}",38:09.9,38:09.9
pnsd02,159996,tryStep,38:13.0,1,4,1399,348,44,1,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 1, ""response"": [""-16""]}",38:13.7,38:13.7
pnsd02,162597,tryStep,49:03.1,0,4,1132,348,44,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 0, ""response"": [""64x^2-16""]}",49:03.2,49:03.2
pnsd02,162600,tryStep,49:20.9,0,4,1132,348,44,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 1, ""response"": [""\\left(8x^2\\right)""]}",49:21.0,49:21.0
pnsd02,162603,tryStep,49:28.5,1,4,1132,348,44,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 2, ""response"": [""64x^2""]}",49:28.6,49:28.6
pnsd02,162605,tryStep,49:35.0,1,4,1132,348,44,1,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 0, ""response"": [""-16""]}",49:35.1,49:35.1
pnsd02,167402,tryStep,13:17.2,1,4,1328,348,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""64x^2""]}",13:17.3,13:17.3
pnsd02,167403,tryStep,13:21.8,0,4,1328,348,44,1,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""16""]}",13:21.8,13:21.8
pnsd02,167404,tryStep,13:40.6,0,4,1328,348,44,1,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 1, ""response"": [""8""]}",13:40.7,13:40.7
pnsd02,167405,tryStep,13:42.2,0,4,1328,348,44,1,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 2, ""response"": [""16""]}",13:42.2,13:42.2
pnsd02,167406,tryStep,13:47.2,0,4,1328,348,44,1,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 3, ""response"": [""16^2""]}",13:47.3,13:47.3
pnsd02,167408,tryStep,14:15.8,0,4,1328,348,44,1,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 4, ""response"": [""4^2""]}",14:16.3,14:16.3
pnsd02,167411,tryStep,14:28.6,0,4,1328,348,44,1,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 5, ""response"": [""-16^2""]}",14:28.7,14:28.7
pnsd02,167413,tryStep,14:34.8,1,4,1328,348,44,1,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 6, ""response"": [""-16""]}",14:34.9,14:34.9
pnsd02,167970,tryStep,52:29.6,0,4,1523,348,44,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 0, ""response"": [""12x-4x""]}",52:33.2,52:33.2
pnsd02,167972,tryStep,53:25.7,0,4,1523,348,44,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 1, ""response"": [""\\left(2x\\right)^2-4x""]}",53:29.8,53:29.8
pnsd02,167974,tryStep,53:36.3,0,4,1523,348,44,0,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 2, ""response"": [""62x^2""]}",53:39.9,53:39.9
pnsd02,167976,tryStep,53:44.0,1,4,1523,348,44,0,NULL,NULL,NULL,"{""hints"": 4, ""attempts"": 3, ""response"": [""64x^2""]}",53:47.6,53:47.6
pnsd02,167978,tryStep,54:16.9,0,4,1523,348,44,1,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 0, ""response"": [""62x""]}",54:20.4,54:20.4
pnsd02,167983,tryStep,54:25.1,0,4,1523,348,44,1,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 1, ""response"": [""62x""]}",54:28.5,54:28.5
pnsd02,167986,tryStep,54:33.7,1,4,1523,348,44,1,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 2, ""response"": [""-16""]}",54:38.0,54:38.0
pnsd02,172379,tryStep,16:58.0,1,4,1461,348,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""64x^2""]}",16:57.9,16:57.9
pnsd02,172381,tryStep,17:35.5,1,4,1461,348,44,1,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""-16""]}",17:35.0,17:35.0
pnsd02,174139,tryStep,23:32.4,0,4,1444,348,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""64x^2-16""]}",23:33.6,23:33.6
pnsd02,177075,tryStep,00:38.9,0,4,1523,348,44,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 0, ""response"": [""64""]}",00:39.9,00:39.9
pnsd02,177077,tryStep,00:48.8,0,4,1523,348,44,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 1, ""response"": [""64x""]}",00:49.8,00:49.8
pnsd02,177078,tryStep,00:52.4,1,4,1523,348,44,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 2, ""response"": [""64x^2""]}",00:53.4,00:53.4
pnsd02,177079,tryStep,00:59.7,0,4,1523,348,44,1,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 0, ""response"": [""2""]}",01:00.7,01:00.7
pnsd02,177080,tryStep,01:03.5,0,4,1523,348,44,1,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 1, ""response"": [""2^2""]}",01:04.4,01:04.4
pnsd02,177082,tryStep,01:12.7,0,4,1523,348,44,1,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 2, ""response"": [""2^2""]}",01:13.8,01:13.8
pnsd02,177084,tryStep,01:27.3,0,4,1523,348,44,1,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 3, ""response"": [""-2""]}",01:28.3,01:28.3
pnsd02,177086,tryStep,01:34.0,1,4,1523,348,44,1,NULL,NULL,NULL,"{""hints"": 3, ""attempts"": 4, ""response"": [""-16""]}",01:35.4,01:35.4
pnsd02,192196,tryStep,14:54.0,1,4,1129,348,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""64x^2""]}",14:31.8,14:31.8
pnsd02,192197,tryStep,15:02.1,1,4,1129,348,44,1,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""-16""]}",14:40.0,14:40.0
pnsd02,201074,tryStep,06:07.2,0,4,1173,348,44,0,NULL,NULL,NULL,"{""hints"": 1, ""attempts"": 0, ""response"": [""8x^2-16""]}",06:07.3,06:07.3
pnsd02,201076,tryStep,06:31.1,0,4,1173,348,44,0,NULL,NULL,NULL,"{""hints"": 2, ""attempts"": 1, ""response"": [""64x^2-16""]}",06:31.5,06:31.5
pnsd02,201079,tryStep,06:46.1,1,4,1173,348,44,0,NULL,NULL,NULL,"{""hints"": 4, ""attempts"": 2, ""response"": [""64x^2""]}",06:46.2,06:46.2
pnsd02,201080,tryStep,07:12.2,0,4,1173,348,44,1,NULL,NULL,NULL,"{""hints"": 4, ""attempts"": 0, ""response"": [""16""]}",07:12.3,07:12.3
pnsd02,201082,tryStep,07:18.3,1,4,1173,348,44,1,NULL,NULL,NULL,"{""hints"": 4, ""attempts"": 1, ""response"": [""-16""]}",07:18.4,07:18.4
pnsd03,200334,tryStep,13:28.0,1,4,1129,349,44,0,NULL,NULL,NULL,"{""hints"": 0, ""attempts"": 0, ""response"": [""49x^2""]}",13:05.2,13:05.2
